Model Name,Average Inference Time (seconds),Model Load Time (seconds),Allocation Time (seconds)
convnet_L10_F288_K3x3_W90_DWS,0.13027578830718994,1.1920928955078125e-06,0.0006401538848876953
convnet_L10_F288_K3x3_W95_DWS,0.14316149950027465,3.337860107421875e-06,0.0007767677307128906
convnet_L10_F288_K4x4_W100_DWS,0.24161647796630858,1.430511474609375e-06,0.0006208419799804688
convnet_L10_F288_K4x4_W30_DWS,0.033410303592681885,9.5367431640625e-07,0.0006844997406005859
convnet_L10_F288_K4x4_W35_DWS,0.04463419198989868,1.1920928955078125e-06,0.0006361007690429688
convnet_L10_F288_K4x4_W40_DWS,0.049779551029205324,9.5367431640625e-07,0.0006453990936279297
convnet_L10_F288_K4x4_W45_DWS,0.06340763330459595,1.430511474609375e-06,0.0006124973297119141
convnet_L10_F288_K4x4_W50_DWS,0.07148195028305054,1.1920928955078125e-06,0.0006413459777832031
convnet_L10_F288_K4x4_W55_DWS,0.08904335021972656,1.6689300537109375e-06,0.0006108283996582031
convnet_L10_F288_K4x4_W60_DWS,0.10367881536483764,3.0994415283203125e-06,0.0014722347259521484
convnet_L10_F288_K4x4_W65_DWS,0.11259814262390137,9.5367431640625e-07,0.0006287097930908203
convnet_L10_F288_K4x4_W70_DWS,0.1267892074584961,2.6226043701171875e-06,0.0015459060668945312
convnet_L10_F288_K4x4_W75_DWS,0.1484033703804016,2.384185791015625e-06,0.0007765293121337891
convnet_L10_F288_K4x4_W80_DWS,0.16808145999908447,1.6689300537109375e-06,0.0006251335144042969
convnet_L10_F288_K4x4_W85_DWS,0.17943674564361572,1.430511474609375e-06,0.0007350444793701172
convnet_L10_F288_K4x4_W90_DWS,0.2061430025100708,1.430511474609375e-06,0.0006377696990966797
convnet_L10_F288_K4x4_W95_DWS,0.2290674376487732,1.1920928955078125e-06,0.0006568431854248047
convnet_L10_F288_K5x5_W100_DWS,0.2410659646987915,1.6689300537109375e-06,0.0009627342224121094
convnet_L10_F288_K5x5_W35_DWS,0.03345029354095459,1.1920928955078125e-06,0.0006303787231445312
convnet_L10_F288_K5x5_W40_DWS,0.0444246244430542,1.430511474609375e-06,0.0006780624389648438
convnet_L10_F288_K5x5_W45_DWS,0.055207178592681885,1.430511474609375e-06,0.0006315708160400391
convnet_L10_F288_K5x5_W50_DWS,0.0641838002204895,1.430511474609375e-06,0.0006167888641357422
convnet_L10_F288_K5x5_W55_DWS,0.08267680644989013,1.1920928955078125e-06,0.0006053447723388672
convnet_L10_F288_K5x5_W60_DWS,0.09285879850387574,7.152557373046875e-07,0.0006284713745117188
convnet_L10_F288_K5x5_W65_DWS,0.1111437201499939,1.430511474609375e-06,0.0006167888641357422
convnet_L10_F288_K5x5_W70_DWS,0.12566863775253295,9.5367431640625e-07,0.0006313323974609375
