model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F288_K5x5_W70_DWS,convnet_L6_F288_K5x5_W70_DWS.trt,780,66.42667746543884,5.60400128364563,7.152557373046875e-07,60.12497138977051,0.07625106939902672
convnet_L6_F288_K5x5_W75_DWS,convnet_L6_F288_K5x5_W75_DWS.trt,654,66.28650116920471,5.696185827255249,7.152557373046875e-07,60.16366267204285,0.09113794401151325
convnet_L6_F288_K5x5_W80_DWS,convnet_L6_F288_K5x5_W80_DWS.trt,583,66.69822454452515,5.50693941116333,9.5367431640625e-07,60.16957092285156,0.10233349497485938
convnet_L6_F288_K5x5_W85_DWS,convnet_L6_F288_K5x5_W85_DWS.trt,542,66.48996305465698,5.614069938659668,9.5367431640625e-07,60.18311882019043,0.1101102675019155
convnet_L6_F288_K5x5_W90_DWS,convnet_L6_F288_K5x5_W90_DWS.trt,487,65.91784262657166,5.063131093978882,4.76837158203125e-07,60.14639639854431,0.12258392437772339
convnet_L6_F288_K5x5_W95_DWS,convnet_L6_F288_K5x5_W95_DWS.trt,412,65.8589653968811,5.151357889175415,7.152557373046875e-07,60.12792944908142,0.14497295861105317
convnet_L6_F320_K2x2_W35_DWS,convnet_L6_F320_K2x2_W35_DWS.trt,1593,65.81120753288269,5.416029453277588,4.76837158203125e-07,60.133373975753784,0.037108437339988656
convnet_L6_F320_K2x2_W45_DWS,convnet_L6_F320_K2x2_W45_DWS.trt,1155,65.93002247810364,5.444465637207031,4.76837158203125e-07,60.153727293014526,0.05133397362448953
convnet_L6_F320_K2x2_W55_DWS,convnet_L6_F320_K2x2_W55_DWS.trt,872,66.30594110488892,5.5433385372161865,7.152557373046875e-07,60.15706157684326,0.06822345535689538
convnet_L6_F320_K2x2_W65_DWS,convnet_L6_F320_K2x2_W65_DWS.trt,675,65.53921341896057,5.058443784713745,4.76837158203125e-07,60.105209827423096,0.0882440185546875
convnet_L6_F320_K2x2_W75_DWS,convnet_L6_F320_K2x2_W75_DWS.trt,588,66.61282849311829,5.7110278606414795,7.152557373046875e-07,60.1510808467865,0.10142039076811603
