Model Name,Layers,Total Parameters,Convolution Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Avrg_THERMAL,Avrg_AO,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L6_F448_K4x4_W75_DWS,6,30438973,1045683,6556731578,dws,75,1726.2586206896551,149.0,0.0,4.637931034482759,97.1206896551724,24.27586206896552,25.0,25.11764705882353,50.0,5832.586206896552,3639.706896551724,126.25862068965516,28.13793103448276,31.5,29.772727272727277,38.785714285714285,338290.0,211103.0,7323.0,402,148.3944058418274,525.1318407960199,18.21641791044776
convnet_L6_F448_K4x4_W85_DWS,6,38144573,1045683,8321074038,dws,85,1761.9827586206898,149.0,0.0,4.219827586206897,96.3793103448276,24.344827586206897,25.0,24.55172413793104,50.0,5833.827586206897,3639.637931034483,126.34482758620688,27.692307692307693,31.04,29.289772727272727,38.36111111111112,338362.0,211099.0,7328.0,319,187.5478482246398,661.7523510971787,22.9717868338558
convnet_L6_F448_K4x4_W95_DWS,6,46746173,1045683,10295449098,dws,95,1798.3050847457628,149.0,0.0,4.050847457627119,96.8135593220339,25.1864406779661,25.0,24.681818181818183,50.0,5901.677966101695,3647.9830508474574,126.83050847457628,27.96,30.933333333333334,29.547619047619047,38.37878787878788,348199.0,215231.0,7483.0,261,229.6384930610656,824.639846743295,28.67049808429119
convnet_L6_F448_K5x5_W35_DWS,6,6553880,1065870,1311178760,dws,35,1620.0,149.0,0.0,10.716101694915254,87.05084745762711,26.94915254237288,25.0,24.727272727272727,50.0,5515.101694915255,3199.610169491525,167.27118644067798,28.0,30.76923076923077,29.356382978723403,38.04545454545455,325391.0,188777.0,9869.0,1501,40.9304809570312,125.76748834110593,6.574950033311126
convnet_L6_F448_K5x5_W45_DWS,6,10137880,1065870,2167458760,dws,45,1636.0,149.0,0.0,8.083333333333334,91.82456140350877,29.157894736842103,25.0,24.692307692307693,50.0,5808.298245614035,3422.59649122807,149.71929824561403,28.03703703703704,31.08333333333333,29.31547619047619,38.5,331073.0,195088.0,8534.0,996,59.978482723236,195.8714859437751,8.568273092369479
convnet_L6_F448_K5x5_W55_DWS,6,14617880,1065870,3237808760,dws,55,1655.0,149.0,0.0,6.900862068965517,93.89655172413794,22.27586206896552,25.0,25.0,50.0,5650.396551724138,3508.2413793103447,144.39655172413794,28.30434782608696,31.61904761904762,29.761111111111116,39.03658536585366,327723.0,203478.0,8375.0,736,87.77867555618279,276.4646739130435,11.379076086956522
convnet_L6_F448_K5x5_W65_DWS,6,19993880,1065870,4522228760,dws,65,1682.4827586206898,149.0,0.0,5.556034482758621,95.0,30.224137931034484,25.0,25.05555555555556,50.0,5887.017241379311,3528.3793103448274,130.4655172413793,28.27586206896552,31.166666666666668,29.5,38.68518518518518,341447.0,204646.0,7567.0,494,120.6824135780334,414.2631578947368,15.317813765182187
convnet_L6_F448_K5x5_W75_DWS,6,26265880,1065870,6020718760,dws,75,1710.9655172413793,149.0,0.0,5.103448275862069,92.65517241379312,31.48275862068965,25.0,25.33333333333333,50.0,6011.327586206897,3587.206896551724,136.72413793103448,28.17241379310345,31.26086956521739,29.76630434782609,39.12068965517241,348657.0,208058.0,7930.0,385,155.5626678466797,540.4103896103896,20.5974025974026
convnet_L6_F448_K5x5_W85_DWS,6,33433880,1065870,7733278760,dws,85,1739.0,149.0,0.0,4.478448275862069,95.29310344827586,23.017241379310345,25.0,24.916666666666668,50.0,5834.672413793103,3636.793103448276,125.6896551724138,28.291666666666668,31.61290322580645,29.902439024390244,38.957142857142856,338411.0,210934.0,7290.0,318,188.0397152900695,663.3144654088051,22.92452830188679
convnet_L6_F448_K5x5_W95_DWS,6,41497880,1065870,9659908760,dws,95,1778.0,146.76271186440678,0.0,3.957627118644068,95.35593220338984,23.338983050847457,25.0,24.72,50.0,5873.423728813559,3674.322033898305,128.40677966101694,28.346153846153847,31.59375,29.897727272727277,39.14516129032258,346532.0,216785.0,7576.0,258,231.3840746879577,840.2519379844962,29.364341085271317
convnet_L6_F480_K2x2_W20_DWS,6,8099545,1168335,1223343625,dws,20,1626.0,171.0,0.0,10.402542372881356,85.15254237288136,29.322033898305083,25.0,24.892857142857142,50.0,5273.474576271186,2891.8813559322034,186.96610169491527,27.857142857142858,30.344827586206897,29.04891304347826,37.564516129032256,311135.0,170621.0,11031.0,1758,33.838663101196204,97.05403868031854,6.274744027303754
convnet_L6_F480_K2x2_W25_DWS,6,10043545,1168335,1628189050,dws,25,1636.0,171.0,0.0,9.557017543859647,84.59649122807018,33.0,25.0,24.62962962962963,50.0,5467.035087719299,3062.561403508772,165.24561403508773,27.766666666666666,30.347826086956523,29.154761904761905,37.64814814814815,311621.0,174566.0,9419.0,1376,44.712092876434305,126.86482558139535,6.845203488372093
convnet_L6_F480_K2x2_W30_DWS,6,12227545,1168335,2091691225,dws,30,1646.0,171.0,0.0,9.08189655172414,86.94827586206897,31.017241379310345,25.0,25.19047619047619,50.0,5517.637931034483,3138.706896551724,162.5,27.647058823529413,30.620689655172413,29.13586956521739,38.1,320023.0,182045.0,9425.0,1152,52.1353936195373,158.02517361111111,8.18142361111111
convnet_L6_F480_K2x2_W35_DWS,6,14651545,1168335,2613850150,dws,35,1655.0,171.0,0.0,7.685344827586207,92.55172413793105,32.93103448275862,25.0,25.0,50.0,5633.758620689655,3199.5344827586205,153.70689655172413,27.782608695652176,30.75,29.26595744680851,38.03846153846154,326758.0,185573.0,8915.0,924,68.4798145294189,200.83658008658008,9.648268398268398
convnet_L6_F480_K2x2_W40_DWS,6,17315545,1168335,3194665825,dws,40,1666.428571428571,171.0,0.0,6.776785714285714,88.85714285714286,34.589285714285715,25.0,25.347826086956523,50.0,5746.017857142857,3293.125,141.26785714285714,28.23076923076923,31.04,29.53488372093023,38.34375,321777.0,184415.0,7911.0,783,77.5478363037109,235.52362707535121,10.10344827586207
convnet_L6_F480_K2x2_W45_DWS,6,20219545,1168335,3834138250,dws,45,1677.0,171.0,0.0,6.948275862068965,91.06896551724138,26.603448275862068,25.0,25.681818181818183,50.0,5732.96551724138,3468.4655172413795,136.36206896551724,28.33333333333333,31.258064516129032,29.75555555555556,38.98148148148148,332512.0,201171.0,7909.0,718,83.2726263999939,280.1824512534819,11.015320334261839
convnet_L6_F480_K2x2_W50_DWS,6,23363545,1168335,4532267425,dws,50,1694.033898305085,171.0,0.0,5.906779661016949,91.32203389830508,22.305084745762716,25.0,25.33333333333333,50.0,5507.372881355932,3369.3050847457625,141.67796610169492,27.925925925925927,31.33333333333333,29.47023809523809,38.70588235294117,324935.0,198789.0,8359.0,613,97.53583908081049,324.28874388254485,13.63621533442088
convnet_L6_F480_K2x2_W55_DWS,6,26747545,1168335,5289053350,dws,55,1710.0,171.0,0.0,5.327586206896552,89.75862068965517,24.29310344827586,25.0,25.185185185185187,50.0,5585.46551724138,3431.396551724138,137.20689655172413,28.0,31.41935483870968,29.769736842105264,38.693548387096776,323957.0,199021.0,7958.0,535,112.4640488624572,372.0018691588785,14.874766355140187
convnet_L6_F480_K2x2_W60_DWS,6,30371545,1168335,6104496025,dws,60,1722.017857142857,171.0,0.0,5.058035714285714,93.01785714285714,36.80357142857143,25.0,25.08695652173913,50.0,5917.142857142857,3373.339285714286,139.98214285714286,28.12903225806452,31.217391304347824,29.7,38.34848484848485,331360.0,188907.0,7839.0,431,138.0925822257995,438.29930394431557,18.187935034802784
convnet_L6_F480_K2x2_W65_DWS,6,34235545,1168335,6978595450,dws,65,1736.2456140350878,171.0,0.0,5.644736842105263,90.94736842105264,34.80701754385965,25.0,24.875,50.0,5850.210526315789,3395.1929824561403,128.52631578947367,28.0,30.92,29.243589743589745,38.65151515151515,333462.0,193526.0,7326.0,384,157.3138213157653,503.9739583333333,19.078125
convnet_L6_F480_K2x2_W70_DWS,6,38339545,1168335,7911351625,dws,70,1758.0,171.0,0.0,4.495689655172414,95.0,27.224137931034484,25.0,25.23809523809524,50.0,5888.103448275862,3614.586206896552,128.41379310344828,28.21875,31.17391304347826,29.69047619047619,38.59090909090909,341510.0,209646.0,7448.0,367,162.3876142501831,571.2425068119891,20.294277929155314
convnet_L6_F480_K2x2_W75_DWS,6,42683545,1168335,8902764550,dws,75,1774.0,171.0,0.0,4.517241379310345,94.65517241379312,26.25862068965517,25.0,25.43478260869565,50.0,5856.120689655172,3589.3275862068967,126.34482758620688,28.225806451612904,30.96551724137931,29.62254901960784,38.82,339655.0,208181.0,7328.0,326,183.1643080711364,638.5920245398773,22.478527607361965
convnet_L6_F480_K2x2_W80_DWS,6,47267545,1168335,9952834225,dws,80,1797.5,172.0,0.0,4.232758620689655,95.93103448275862,28.103448275862068,25.0,25.185185185185187,50.0,5767.017241379311,3464.2241379310344,126.48275862068964,28.23809523809524,30.75,29.779761904761905,38.80555555555556,334487.0,200925.0,7336.0,292,204.9642753601074,688.0993150684932,25.123287671232877
convnet_L6_F480_K2x2_W85_DWS,6,52091545,1168335,11061560650,dws,85,1818.0,173.0,0.0,4.142241379310345,94.5,26.27586206896552,25.0,25.40740740740741,50.0,5553.0,3348.258620689656,127.27586206896552,28.17142857142857,31.041666666666668,29.7,38.79032258064516,322074.0,194199.0,7382.0,265,225.4478502273559,732.8264150943396,27.856603773584904
convnet_L6_F480_K2x2_W90_DWS,6,57155545,1168335,12228943825,dws,90,1845.0,174.0,0.0,3.9322033898305087,97.16949152542372,37.898305084745765,25.0,25.678571428571427,50.0,6123.932203389831,3538.762711864407,126.64406779661016,28.25,30.96,29.83125,38.81428571428572,361312.0,208787.0,7472.0,227,264.22189950942993,919.7665198237886,32.91629955947136
convnet_L6_F480_K2x2_W95_DWS,6,62459545,1168335,13454983750,dws,95,1863.3898305084747,174.0,0.0,4.127118644067797,96.22033898305084,26.79661016949153,25.0,25.48,50.0,5918.542372881356,3595.4576271186443,125.52542372881356,28.28125,31.0,30.02840909090909,38.84285714285714,349194.0,212132.0,7406.0,220,272.5650572776794,964.2363636363636,33.663636363636364
convnet_L6_F480_K2x2_W100_DWS,6,68003545,1168335,14739680425,dws,100,1881.0,171.0,0.0,3.889830508474576,97.33898305084746,23.559322033898304,25.0,24.633333333333333,50.0,5829.847457627118,3541.1186440677966,127.72881355932203,27.82758620689655,30.655172413793103,29.175,38.20588235294117,343961.0,208926.0,7536.0,200,300.2576684951782,1044.63,37.68
convnet_L6_F480_K3x3_W30_DWS,6,5500360,1180350,1066635010,dws,30,1618.3898305084747,174.0,0.0,10.80084745762712,86.71186440677967,34.13559322033898,25.0,25.548387096774192,50.0,5873.525423728814,3369.983050847457,193.5084745762712,28.393939393939394,31.5,29.797619047619047,38.95454545454545,346538.0,198829.0,11417.0,2364,27.5347208976745,84.1070219966159,4.829526226734348
convnet_L6_F480_K3x3_W35_DWS,6,7060360,1180350,1451808760,dws,35,1625.0,174.0,0.0,10.700892857142858,86.17857142857143,28.142857142857142,25.0,25.428571428571427,50.0,5463.375,3161.5,177.16071428571428,28.09523809523809,31.08695652173913,29.61111111111111,38.44117647058823,305949.0,177044.0,9921.0,1781,35.502061843872,99.40707467714768,5.570466030320045
convnet_L6_F480_K3x3_W40_DWS,6,8860360,1180350,1896240010,dws,40,1631.033898305085,174.0,0.0,10.898305084745765,83.49152542372882,19.491525423728813,25.0,25.08333333333333,50.0,5459.050847457627,3305.627118644068,172.6949152542373,28.11111111111111,31.25,29.67105263157895,38.5,322084.0,195032.0,10189.0,1534,41.7274379730224,127.13950456323337,6.6421121251629724
convnet_L6_F480_K3x3_W45_DWS,6,10900360,1180350,2399928760,dws,45,1646.0,174.0,0.0,8.944915254237289,89.42372881355932,30.25423728813559,25.0,25.26086956521739,50.0,5669.932203389831,3272.8474576271187,177.25423728813558,28.23076923076923,31.0,29.42682926829268,38.36842105263158,334526.0,193098.0,10458.0,1162,51.113736629486,166.17728055077453,9.0
convnet_L6_F480_K3x3_W50_DWS,6,13180360,1180350,2962875010,dws,50,1653.0,174.0,0.0,7.759090909090909,89.38181818181818,37.89090909090909,25.0,25.678571428571427,50.0,6030.436363636363,3505.927272727273,159.23636363636365,28.48275862068965,31.53846153846154,29.956521739130437,39.04054054054054,331674.0,192826.0,8758.0,958,62.4510240554809,201.27974947807934,9.1419624217119
convnet_L6_F480_K3x3_W55_DWS,6,15700360,1180350,3585078760,dws,55,1662.0,174.0,0.0,7.504310344827586,94.36206896551724,39.72413793103448,25.0,25.74074074074074,50.0,6257.6551724137935,3620.46551724138,145.06896551724137,28.892857142857142,31.57692307692308,30.244791666666668,39.25862068965517,362944.0,209987.0,8414.0,819,73.1632828712463,256.3943833943834,10.273504273504274
convnet_L6_F480_K3x3_W60_DWS,6,18460360,1180350,4266540010,dws,60,1675.0,174.0,0.0,6.676724137931035,94.36206896551724,31.86206896551724,25.0,25.696969696969692,50.0,5838.603448275862,3438.2241379310344,138.44827586206895,28.666666666666668,31.2,29.863636363636363,38.77586206896552,338639.0,199417.0,8030.0,685,87.19213485717769,291.11970802919706,11.722627737226277
convnet_L6_F480_K3x3_W65_DWS,6,21460360,1180350,5007258760,dws,65,1686.2068965517242,174.0,0.0,6.198275862068965,93.74137931034484,39.689655172413794,25.0,25.57575757575757,50.0,6240.844827586207,3623.206896551724,137.24137931034485,28.666666666666668,31.45833333333333,30.05,38.907407407407405,361969.0,210146.0,7960.0,583,102.1717643737793,360.45626072041165,13.65351629502573
convnet_L6_F480_K3x3_W70_DWS,6,24700360,1180350,5807235010,dws,70,1703.0,174.0,0.0,5.538793103448276,92.56896551724138,21.70689655172414,25.0,25.142857142857142,50.0,5713.6551724137935,3569.9137931034484,130.70689655172413,28.032258064516128,31.39130434782609,29.77840909090909,39.0625,331392.0,207055.0,7581.0,545,109.2894482612609,379.91743119266056,13.910091743119265
convnet_L6_F480_K3x3_W75_DWS,6,28180360,1180350,6666468760,dws,75,1715.0,174.0,0.0,4.823275862068965,95.8793103448276,32.91379310344828,25.0,24.944444444444443,50.0,5885.568965517241,3493.0172413793102,129.81034482758622,27.86206896551724,30.88235294117647,29.454545454545453,38.46666666666667,341363.0,202595.0,7529.0,450,132.2186541557312,450.2111111111111,16.73111111111111
convnet_L6_F480_K3x3_W80_DWS,6,31900360,1180350,7584960010,dws,80,1733.050847457627,174.0,0.0,5.423728813559322,92.91525423728814,21.64406779661017,25.0,25.0,50.0,5694.813559322034,3524.983050847457,141.5084745762712,28.066666666666663,31.07692307692308,29.92441860465116,38.91176470588236,335994.0,207974.0,8349.0,429,138.7250638008117,484.7878787878788,19.46153846153846
convnet_L6_F480_K3x3_W85_DWS,6,35860360,1180350,8562708760,dws,85,1752.6610169491526,174.0,0.0,4.648305084745763,96.57627118644068,30.16949152542373,25.0,25.37037037037037,50.0,6095.847457627118,3757.0,130.135593220339,28.59375,31.666666666666668,29.835227272727277,39.083333333333336,359655.0,221663.0,7678.0,379,159.8374700546264,584.8627968337731,20.258575197889183
convnet_L6_F480_K3x3_W90_DWS,6,40060360,1180350,9599715010,dws,90,1770.6949152542372,174.0,0.0,4.3474576271186445,96.42372881355932,30.15254237288136,25.0,25.545454545454547,50.0,6150.949152542373,3803.64406779661,128.6271186440678,28.653846153846157,31.642857142857142,29.953488372093023,39.27777777777778,362906.0,224415.0,7589.0,339,176.4685320854187,661.9911504424779,22.386430678466077
convnet_L6_F480_K3x3_W95_DWS,6,44500360,1180350,10695978760,dws,95,1789.4827586206898,174.0,0.0,4.245689655172414,97.5,30.620689655172413,25.0,25.27777777777778,50.0,6168.551724137931,3798.293103448276,129.41379310344828,28.633333333333333,31.375,29.95,39.59375,357776.0,220301.0,7506.0,306,194.32072639465332,719.937908496732,24.529411764705884
convnet_L6_F480_K3x3_W100_DWS,6,49180360,1180350,11851500010,dws,100,1812.033898305085,174.0,0.0,3.923728813559322,94.33898305084746,22.305084745762716,25.0,25.14814814814815,50.0,5748.050847457627,3579.271186440678,139.40677966101694,28.125,31.1875,29.599056603773583,39.0,339135.0,211177.0,8225.0,277,215.359206199646,762.3718411552346,29.693140794223826
convnet_L6_F480_K4x4_W25_DWS,6,5809981,1197171,1013498806,dws,25,1618.9137931034484,174.0,0.0,11.012931034482758,85.01724137931035,24.724137931034484,25.0,24.78125,50.0,5267.241379310345,3018.5,196.0862068965517,27.93548387096774,30.5,29.13586956521739,37.766666666666666,305500.0,175073.0,11373.0,1980,37.3052906990051,88.42070707070707,5.743939393939394
convnet_L6_F480_K4x4_W30_DWS,6,7417981,1197171,1392156541,dws,30,1627.0,174.0,0.0,10.66101694915254,85.2542372881356,19.35593220338983,25.0,24.703703703703702,50.0,5285.067796610169,3210.864406779661,172.135593220339,27.857142857142858,30.59259259259259,29.198979591836736,38.1,311819.0,189441.0,10156.0,1614,36.265707015991204,117.3736059479554,6.292441140024783
convnet_L6_F480_K4x4_W35_DWS,6,9265981,1197171,1830912826,dws,35,1635.8983050847455,174.0,0.0,9.402542372881356,87.37288135593221,20.389830508474574,25.0,24.83333333333333,50.0,5383.389830508475,3285.983050847457,170.67796610169492,28.0,30.785714285714285,29.316666666666663,38.3,317620.0,193873.0,10070.0,1286,46.8242144584655,150.7566096423017,7.830482115085537
convnet_L6_F480_K4x4_W40_DWS,6,11353981,1197171,2329767661,dws,40,1644.050847457627,174.0,0.0,8.148305084745763,89.28813559322033,30.91525423728813,25.0,24.78125,50.0,5710.661016949152,3323.7966101694915,167.3728813559322,28.035714285714285,30.344827586206897,29.164634146341463,38.05882352941177,336929.0,196104.0,9875.0,980,64.7194385528564,200.1061224489796,10.076530612244898
