model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L4_F512_K3x3_W75,convnet_L4_F512_K3x3_W75.trt,212,66.69161081314087,5.466563940048218,4.076957702636719e-05,60.35504508018494,0.2834667923315516
convnet_L4_F512_K4x4_W15,convnet_L4_F512_K4x4_W15.trt,1084,66.28450012207031,5.61048150062561,7.152557373046875e-07,60.165666580200195,0.05475038224040802
convnet_L4_F512_K4x4_W25,convnet_L4_F512_K4x4_W25.trt,512,66.00495076179504,5.517590522766113,4.76837158203125e-07,60.134681940078735,0.11653812229633331
convnet_L4_F512_K4x4_W35,convnet_L4_F512_K4x4_W35.trt,304,66.16928243637085,5.541316032409668,9.5367431640625e-07,60.1401002407074,0.19675219215844808
convnet_L4_F512_K4x4_W45,convnet_L4_F512_K4x4_W45.trt,196,67.25720119476318,5.727339506149292,4.76837158203125e-07,60.1619815826416,0.3056452833876318
convnet_L4_F512_K4x4_W55,convnet_L4_F512_K4x4_W55.trt,131,66.08043551445007,5.06353759765625,7.152557373046875e-07,60.20947074890137,0.45802221589416037
convnet_L4_F544_K1x1_W100,convnet_L4_F544_K1x1_W100.trt,267,67.81390190124512,5.475846529006958,4.76837158203125e-07,60.313652992248535,0.22467799579606074
convnet_L4_F544_K1x1_W45,convnet_L4_F544_K1x1_W45.trt,1067,67.10462689399719,5.11923360824585,7.152557373046875e-07,60.13904786109924,0.055583060737402504
convnet_L4_F544_K1x1_W50,convnet_L4_F544_K1x1_W50.trt,828,67.0466537475586,5.002383470535278,7.152557373046875e-07,60.17109727859497,0.07184671722172539
convnet_L4_F544_K1x1_W55,convnet_L4_F544_K1x1_W55.trt,696,67.19811129570007,5.08001971244812,7.152557373046875e-07,60.21061158180237,0.08566098685922294
convnet_L4_F544_K1x1_W60,convnet_L4_F544_K1x1_W60.trt,677,67.91452956199646,5.6707844734191895,9.5367431640625e-07,60.201717376708984,0.08802923494110784
convnet_L4_F544_K1x1_W65,convnet_L4_F544_K1x1_W65.trt,516,68.07309579849243,5.7873170375823975,7.152557373046875e-07,60.12810206413269,0.11557668678520262
convnet_L4_F544_K1x1_W70,convnet_L4_F544_K1x1_W70.trt,496,67.26534223556519,5.124814987182617,7.152557373046875e-07,60.25054907798767,0.12049808954038928
convnet_L4_F544_K1x1_W75,convnet_L4_F544_K1x1_W75.trt,393,67.48970031738281,5.282212018966675,7.152557373046875e-07,60.165279150009155,0.1520407509257775
