Model Name,Average Inference Time (seconds),Model Load Time (seconds),Allocation Time (seconds)
convnet_L10_F128_K1x1_5_K4x4_5_W60,0.07384928226470948,1.430511474609375e-06,0.0006673336029052734
convnet_L10_F128_K1x1_5_K4x4_5_W70,0.09672563791275024,1.9073486328125e-06,0.0006597042083740234
convnet_L10_F128_K1x1_5_K4x4_5_W80,0.1237215280532837,1.430511474609375e-06,0.0006518363952636719
convnet_L10_F128_K1x1_5_K4x4_5_W90,0.15043870925903322,1.1920928955078125e-06,0.0006849765777587891
convnet_L10_F128_K1x1_5_K5x5_5_W100,0.24102623701095582,1.430511474609375e-06,0.0006976127624511719
convnet_L10_F128_K1x1_5_K5x5_5_W30,0.028599793910980224,4.291534423828125e-06,0.0009188652038574219
convnet_L10_F128_K1x1_5_K5x5_5_W40,0.04379120349884033,3.5762786865234375e-06,0.0015680789947509766
convnet_L10_F128_K1x1_5_K5x5_5_W50,0.06623541593551635,2.384185791015625e-06,0.0008261203765869141
convnet_L10_F128_K1x1_5_K5x5_5_W60,0.09417597055435181,2.86102294921875e-06,0.0013337135314941406
convnet_L10_F128_K1x1_5_K5x5_5_W70,0.12484912872314453,1.1920928955078125e-06,0.0006511211395263672
convnet_L10_F128_K1x1_5_K5x5_5_W80,0.1542625617980957,1.1920928955078125e-06,0.000759124755859375
convnet_L10_F128_K1x1_5_K5x5_5_W90,0.19805887460708618,1.430511474609375e-06,0.0006947517395019531
convnet_L10_F128_K1x1_5_K6x6_5_W100,0.3191948223114014,1.1920928955078125e-06,0.0006735324859619141
convnet_L10_F128_K1x1_5_K6x6_5_W30,0.03204952955245972,3.0994415283203125e-06,0.0015583038330078125
convnet_L10_F128_K1x1_5_K6x6_5_W40,0.054784920215606686,1.6689300537109375e-06,0.00103759765625
convnet_L10_F128_K1x1_5_K6x6_5_W50,0.08178282976150512,9.5367431640625e-07,0.0006875991821289062
convnet_L10_F128_K1x1_5_K6x6_5_W60,0.11727976322174072,1.1920928955078125e-06,0.0006513595581054688
convnet_L10_F128_K1x1_5_K6x6_5_W70,0.1592115592956543,1.6689300537109375e-06,0.0006902217864990234
convnet_L10_F128_K1x1_5_K6x6_5_W80,0.2048080062866211,9.5367431640625e-07,0.0006430149078369141
convnet_L10_F128_K1x1_5_K6x6_5_W90,0.25877154111862183,1.430511474609375e-06,0.0006933212280273438
convnet_L10_F128_K1x1_5_K7x7_5_W100,0.39436300039291383,1.430511474609375e-06,0.0007493495941162109
convnet_L10_F128_K1x1_5_K7x7_5_W30,0.03530287742614746,3.337860107421875e-06,0.0015544891357421875
