model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F224_K1x1_3_K3x3_3_W30,convnet_L6_F224_K1x1_3_K3x3_3_W30.trt,2607,67.51529216766357,5.423414468765259,7.152557373046875e-07,60.12624192237854,0.022764986943229204
convnet_L6_F224_K1x1_3_K3x3_3_W40,convnet_L6_F224_K1x1_3_K3x3_3_W40.trt,1784,67.51727843284607,5.437869310379028,7.152557373046875e-07,60.15824866294861,0.033303973653391335
convnet_L6_F224_K1x1_3_K3x3_3_W50,convnet_L6_F224_K1x1_3_K3x3_3_W50.trt,1262,67.71037101745605,5.391178607940674,7.152557373046875e-07,60.171034812927246,0.04692774189255317
convnet_L6_F224_K1x1_3_K3x3_3_W60,convnet_L6_F224_K1x1_3_K3x3_3_W60.trt,912,67.92427182197571,5.440616846084595,7.152557373046875e-07,60.15705060958862,0.06515901993241227
convnet_L6_F224_K1x1_3_K3x3_3_W70,convnet_L6_F224_K1x1_3_K3x3_3_W70.trt,711,67.67795324325562,5.489131927490234,4.76837158203125e-07,60.13777470588684,0.08369572018436909
convnet_L6_F224_K1x1_3_K3x3_3_W80,convnet_L6_F224_K1x1_3_K3x3_3_W80.trt,564,67.2690041065216,5.135324239730835,9.5367431640625e-07,60.223209857940674,0.10588766285713683
convnet_L6_F224_K1x1_3_K3x3_3_W90,convnet_L6_F224_K1x1_3_K3x3_3_W90.trt,477,68.20179772377014,5.717880725860596,7.152557373046875e-07,60.19339609146118,0.12521949604122393
convnet_L6_F224_K1x1_3_K4x4_3_W100,convnet_L6_F224_K1x1_3_K4x4_3_W100.trt,173,68.30373120307922,5.838669776916504,7.152557373046875e-07,60.1634624004364,0.34630873299747533
convnet_L6_F224_K1x1_3_K4x4_3_W20,convnet_L6_F224_K1x1_3_K4x4_3_W20.trt,2719,67.47967338562012,5.34342622756958,9.5367431640625e-07,60.1331000328064,0.02183334816023899
convnet_L6_F224_K1x1_3_K4x4_3_W30,convnet_L6_F224_K1x1_3_K4x4_3_W30.trt,1443,67.70809125900269,5.344767093658447,7.152557373046875e-07,60.16522669792175,0.04109340976363491
convnet_L6_F224_K1x1_3_K4x4_3_W40,convnet_L6_F224_K1x1_3_K4x4_3_W40.trt,891,67.66113710403442,5.462126970291138,9.5367431640625e-07,60.146589040756226,0.06673116394967744
convnet_L6_F224_K1x1_3_K4x4_3_W50,convnet_L6_F224_K1x1_3_K4x4_3_W50.trt,631,67.78369903564453,5.4955363273620605,4.76837158203125e-07,60.15002942085266,0.09447898350880377
